id,number,semester,year,user,difficulty,interest,department,workload1,workload2,workload3,workload4
s242_CIS_5570_2021_Fall,5570,Fall,2021,s242,5,4,CIS,5,5,4,5
s242_CIS_1890_2021_Spring,1890,Spring,2021,s242,2,4,CIS,1,3,2,2
s242_CIS_1600_2021_Spring,1600,Spring,2021,s242,3,2,CIS,3,3,4,4
s242_CIS_4980_2022_Spring,4980,Spring,2022,s242,3,1,CIS,3,2,2,4
s243_CIS_1200_2022_Fall,1200,Fall,2022,s243,1,5,CIS,1,1,2,2
s243_CIS_8990_2022_Fall,8990,Fall,2022,s243,5,1,CIS,5,4,4,4
s243_CIS_5050_2022_Fall,5050,Fall,2022,s243,3,1,CIS,2,4,3,2
s243_CIS_5450_2020_Spring,5450,Spring,2020,s243,4,4,CIS,4,5,4,3
s243_CIS_1980_2020_Spring,1980,Spring,2020,s243,4,2,CIS,3,4,3,5
s244_CIS_5640_2022_Spring,5640,Spring,2022,s244,2,5,CIS,1,1,1,3
s244_CIS_5010_2022_Fall,5010,Fall,2022,s244,4,1,CIS,3,3,4,5
s244_CIS_4110_2020_Spring,4110,Spring,2020,s244,5,4,CIS,5,5,5,5
s244_CIS_5630_2020_Fall,5630,Fall,2020,s244,2,5,CIS,3,1,2,1
s244_CIS_6100_2020_Spring,6100,Spring,2020,s244,5,3,CIS,5,5,5,5
s245_CIS_4970_2022_Fall,4970,Fall,2022,s245,1,3,CIS,1,2,2,1
s245_CIS_3990_2020_Spring,3990,Spring,2020,s245,5,1,CIS,5,5,5,4
s245_CIS_6800_2020_Spring,6800,Spring,2020,s245,5,4,CIS,5,4,5,5
s245_CIS_4100_2021_Fall,4100,Fall,2021,s245,2,2,CIS,2,2,2,1
s245_CIS_5670_2022_Fall,5670,Fall,2022,s245,3,4,CIS,4,2,2,2
s246_CIS_5470_2021_Fall,5470,Fall,2021,s246,3,5,CIS,3,3,2,2
s246_CIS_2330_2021_Spring,2330,Spring,2021,s246,1,1,CIS,1,1,1,1
s246_CIS_3410_2022_Fall,3410,Fall,2022,s246,1,5,CIS,1,1,1,1
s246_CIS_5530_2020_Spring,5530,Spring,2020,s246,3,3,CIS,2,3,4,3
s246_CIS_5570_2021_Fall,5570,Fall,2021,s246,4,4,CIS,4,5,5,4
s247_CIS_5710_2022_Spring,5710,Spring,2022,s247,2,5,CIS,3,2,2,2
s247_CIS_3980_2020_Fall,3980,Fall,2020,s247,5,3,CIS,4,5,5,5
s247_CIS_1970_2020_Fall,1970,Fall,2020,s247,1,2,CIS,1,2,1,1
s247_CIS_5560_2021_Spring,5560,Spring,2021,s247,4,5,CIS,4,5,3,4
s247_CIS_9990_2021_Fall,9990,Fall,2021,s247,5,4,CIS,4,5,4,5
s248_CIS_5490_2020_Fall,5490,Fall,2020,s248,3,2,CIS,3,3,4,2
s248_CIS_5450_2020_Fall,5450,Fall,2020,s248,4,2,CIS,5,4,3,5
s248_CIS_3310_2021_Spring,3310,Spring,2021,s248,5,3,CIS,4,5,5,5
s248_CIS_8990_2021_Spring,8990,Spring,2021,s248,3,4,CIS,4,2,4,3
s248_CIS_5200_2021_Fall,5200,Fall,2021,s248,1,4,CIS,2,2,1,1
s249_CIS_5470_2022_Fall,5470,Fall,2022,s249,2,3,CIS,2,2,3,3
s249_CIS_5180_2022_Spring,5180,Spring,2022,s249,5,4,CIS,4,5,5,4
s249_CIS_1400_2020_Fall,1400,Fall,2020,s249,3,5,CIS,4,3,2,2
s249_CIS_5960_2022_Spring,5960,Spring,2022,s249,5,2,CIS,4,5,4,5
s249_CIS_5640_2021_Spring,5640,Spring,2021,s249,4,3,CIS,4,5,5,5
s250_CIS_5220_2020_Spring,5220,Spring,2020,s250,2,2,CIS,1,1,2,1
s250_CIS_4550_2021_Fall,4550,Fall,2021,s250,5,2,CIS,4,5,5,5
s250_CIS_5480_2020_Spring,5480,Spring,2020,s250,4,3,CIS,4,3,3,4
s250_CIS_5680_2020_Fall,5680,Fall,2020,s250,3,3,CIS,2,3,2,3
s250_CIS_5990_2022_Spring,5990,Spring,2022,s250,5,5,CIS,5,4,5,5
s251_CIS_4410_2021_Spring,4410,Spring,2021,s251,3,1,CIS,3,3,2,2
s251_CIS_6200_2022_Fall,6200,Fall,2022,s251,3,3,CIS,3,4,3,4
s251_CIS_6730_2022_Fall,6730,Fall,2022,s251,2,4,CIS,1,1,3,1
s251_CIS_6700_2022_Fall,6700,Fall,2022,s251,3,4,CIS,4,2,2,2
s251_CIS_8100_2022_Fall,8100,Fall,2022,s251,2,5,CIS,2,2,3,2
s252_CIS_5400_2020_Spring,5400,Spring,2020,s252,1,1,CIS,1,1,1,1
s252_CIS_5490_2022_Spring,5490,Spring,2022,s252,1,3,CIS,2,2,2,1
s252_CIS_1970_2020_Fall,1970,Fall,2020,s252,3,1,CIS,2,3,2,2
s252_CIS_4230_2020_Spring,4230,Spring,2020,s252,2,1,CIS,3,3,1,3
s252_CIS_5410_2022_Spring,5410,Spring,2022,s252,4,2,CIS,3,3,5,4
s253_CIS_6770_2020_Fall,6770,Fall,2020,s253,1,1,CIS,2,1,1,2
s253_CIS_1900_2021_Spring,1900,Spring,2021,s253,1,2,CIS,1,1,1,2
s253_CIS_1920_2020_Fall,1920,Fall,2020,s253,5,1,CIS,5,4,5,4
s253_CIS_5000_2021_Fall,5000,Fall,2021,s253,1,2,CIS,1,1,1,1
s253_CIS_3500_2022_Spring,3500,Spring,2022,s253,5,1,CIS,5,5,5,4
s254_CIS_5180_2020_Fall,5180,Fall,2020,s254,3,4,CIS,2,4,2,3
s254_CIS_5010_2022_Fall,5010,Fall,2022,s254,4,4,CIS,3,4,5,3
s254_CIS_5420_2021_Fall,5420,Fall,2021,s254,5,3,CIS,5,5,5,5
s254_CIS_9990_2020_Fall,9990,Fall,2020,s254,3,1,CIS,3,2,4,4
s254_CIS_5470_2021_Spring,5470,Spring,2021,s254,4,1,CIS,5,4,5,4
s255_CIS_5470_2022_Spring,5470,Spring,2022,s255,5,1,CIS,4,4,5,5
s255_CIS_6770_2022_Fall,6770,Fall,2022,s255,1,3,CIS,1,2,1,1
s255_CIS_4550_2020_Spring,4550,Spring,2020,s255,4,4,CIS,4,5,5,4
s255_CIS_6700_2020_Fall,6700,Fall,2020,s255,4,4,CIS,4,5,5,3
s255_CIS_3990_2022_Fall,3990,Fall,2022,s255,5,2,CIS,5,5,5,4
s256_CIS_7980_2020_Fall,7980,Fall,2020,s256,5,4,CIS,5,5,4,4
s256_CIS_4190_2021_Spring,4190,Spring,2021,s256,3,4,CIS,2,2,4,3
s256_CIS_5940_2022_Spring,5940,Spring,2022,s256,4,3,CIS,4,5,5,5
s256_CIS_5960_2022_Fall,5960,Fall,2022,s256,1,1,CIS,1,1,1,2
s256_CIS_5260_2021_Fall,5260,Fall,2021,s256,2,1,CIS,3,1,2,3
s257_CIS_5010_2020_Spring,5010,Spring,2020,s257,5,2,CIS,5,5,4,4
s257_CIS_5950_2020_Spring,5950,Spring,2020,s257,2,4,CIS,2,1,2,1
s257_CIS_6600_2020_Fall,6600,Fall,2020,s257,5,1,CIS,4,4,5,5
s257_CIS_7000_2020_Spring,7000,Spring,2020,s257,5,5,CIS,5,5,5,5
s257_CIS_3800_2021_Spring,3800,Spring,2021,s257,1,1,CIS,1,1,2,2
s258_CIS_8100_2021_Fall,8100,Fall,2021,s258,2,5,CIS,1,3,3,3
s258_CIS_1890_2022_Fall,1890,Fall,2022,s258,4,5,CIS,5,3,4,5
s258_CIS_5950_2020_Spring,5950,Spring,2020,s258,1,2,CIS,2,2,1,1
s258_CIS_1600_2021_Fall,1600,Fall,2021,s258,1,2,CIS,1,1,1,1
s258_CIS_5410_2021_Fall,5410,Fall,2021,s258,3,1,CIS,2,2,3,2
s259_CIS_5590_2021_Spring,5590,Spring,2021,s259,4,1,CIS,4,4,5,4
s259_CIS_5730_2020_Spring,5730,Spring,2020,s259,3,3,CIS,3,4,4,3
s259_CIS_5730_2022_Fall,5730,Fall,2022,s259,5,5,CIS,5,4,4,4
s259_CIS_5510_2020_Spring,5510,Spring,2020,s259,2,1,CIS,2,1,2,3
s259_CIS_3980_2020_Spring,3980,Spring,2020,s259,3,3,CIS,2,2,2,4
s260_CIS_5920_2022_Spring,5920,Spring,2022,s260,2,3,CIS,3,3,2,3
s260_CIS_2610_2020_Spring,2610,Spring,2020,s260,1,5,CIS,1,1,2,1
s260_CIS_5480_2022_Spring,5480,Spring,2022,s260,2,1,CIS,3,2,2,1
s260_CIS_4610_2020_Spring,4610,Spring,2020,s260,1,1,CIS,1,2,1,1
s260_CIS_5970_2022_Fall,5970,Fall,2022,s260,1,5,CIS,1,1,2,1
s261_CIS_6400_2021_Spring,6400,Spring,2021,s261,2,2,CIS,3,2,2,3
s261_CIS_4610_2021_Spring,4610,Spring,2021,s261,3,5,CIS,2,4,3,2
s261_CIS_6100_2021_Spring,6100,Spring,2021,s261,3,5,CIS,2,3,2,2
s261_CIS_5590_2021_Fall,5590,Fall,2021,s261,1,4,CIS,2,1,2,1
s261_CIS_4670_2021_Fall,4670,Fall,2021,s261,5,3,CIS,5,5,5,5
s262_CIS_5470_2022_Spring,5470,Spring,2022,s262,5,5,CIS,5,5,5,4
s262_CIS_4980_2021_Fall,4980,Fall,2021,s262,1,4,CIS,1,2,1,1
s262_CIS_3980_2020_Spring,3980,Spring,2020,s262,1,1,CIS,1,1,1,1
s262_CIS_6250_2022_Fall,6250,Fall,2022,s262,4,3,CIS,4,3,5,5
s262_CIS_6800_2020_Fall,6800,Fall,2020,s262,1,2,CIS,2,1,1,1
s263_CIS_4550_2022_Spring,4550,Spring,2022,s263,2,5,CIS,2,1,3,1
s263_CIS_4600_2022_Spring,4600,Spring,2022,s263,4,5,CIS,4,3,5,5
s263_CIS_4550_2020_Fall,4550,Fall,2020,s263,1,1,CIS,1,1,2,2
s263_CIS_7000_2021_Spring,7000,Spring,2021,s263,2,2,CIS,1,2,1,1
s263_CIS_1940_2021_Spring,1940,Spring,2021,s263,4,1,CIS,5,5,4,4
s264_CIS_1910_2022_Fall,1910,Fall,2022,s264,1,3,CIS,1,2,1,2
s264_CIS_5400_2020_Fall,5400,Fall,2020,s264,1,5,CIS,1,1,1,2
s264_CIS_5190_2020_Spring,5190,Spring,2020,s264,5,1,CIS,5,5,5,5
s264_CIS_3310_2020_Fall,3310,Fall,2020,s264,3,4,CIS,2,3,4,2
s264_CIS_4970_2021_Spring,4970,Spring,2021,s264,3,4,CIS,3,3,4,4
s265_CIS_5490_2022_Fall,5490,Fall,2022,s265,5,4,CIS,5,4,5,5
s265_CIS_5200_2020_Spring,5200,Spring,2020,s265,3,1,CIS,2,3,4,3
s265_CIS_5480_2020_Fall,5480,Fall,2020,s265,2,1,CIS,2,2,3,3
s265_CIS_1250_2021_Fall,1250,Fall,2021,s265,1,1,CIS,1,1,1,1
s265_CIS_4600_2020_Fall,4600,Fall,2020,s265,3,1,CIS,3,4,4,3
s266_CIS_6200_2021_Fall,6200,Fall,2021,s266,3,1,CIS,4,3,3,3
s266_CIS_5810_2022_Fall,5810,Fall,2022,s266,5,5,CIS,5,5,5,5
s266_CIS_1950_2022_Fall,1950,Fall,2022,s266,4,4,CIS,3,5,5,4
s266_CIS_5970_2021_Fall,5970,Fall,2021,s266,5,1,CIS,4,5,5,4
s266_CIS_1910_2022_Fall,1910,Fall,2022,s266,5,2,CIS,5,5,5,5
s267_CIS_1880_2021_Fall,1880,Fall,2021,s267,2,3,CIS,1,3,2,1
s267_CIS_5710_2022_Spring,5710,Spring,2022,s267,4,5,CIS,4,3,4,4
s267_CIS_5640_2021_Fall,5640,Fall,2021,s267,3,5,CIS,3,3,4,2
s267_CIS_5050_2022_Spring,5050,Spring,2022,s267,1,4,CIS,1,1,1,1
s267_CIS_5500_2021_Fall,5500,Fall,2021,s267,1,5,CIS,1,1,1,1
s268_CIS_5020_2022_Spring,5020,Spring,2022,s268,4,1,CIS,5,5,5,4
s268_CIS_5190_2021_Spring,5190,Spring,2021,s268,1,4,CIS,1,2,1,1
s268_CIS_5450_2021_Spring,5450,Spring,2021,s268,4,4,CIS,5,4,5,5
s268_CIS_1970_2022_Spring,1970,Spring,2022,s268,1,5,CIS,1,2,1,1
s268_CIS_5810_2020_Fall,5810,Fall,2020,s268,3,1,CIS,4,3,3,4
s269_CIS_5900_2021_Fall,5900,Fall,2021,s269,1,2,CIS,1,1,1,2
s269_CIS_4500_2022_Spring,4500,Spring,2022,s269,2,1,CIS,2,2,1,1
s269_CIS_3310_2020_Spring,3310,Spring,2020,s269,2,1,CIS,2,3,1,3
s269_CIS_3410_2021_Fall,3410,Fall,2021,s269,5,3,CIS,5,5,5,5
s269_CIS_1970_2022_Spring,1970,Spring,2022,s269,2,3,CIS,1,3,3,2
s270_CIS_3800_2020_Fall,3800,Fall,2020,s270,5,5,CIS,5,4,5,5
s270_CIS_1930_2022_Spring,1930,Spring,2022,s270,2,1,CIS,3,3,3,1
s270_CIS_1970_2022_Spring,1970,Spring,2022,s270,2,4,CIS,1,1,2,1
s270_CIS_4970_2020_Fall,4970,Fall,2020,s270,3,2,CIS,3,3,2,2
s270_CIS_5200_2021_Spring,5200,Spring,2021,s270,3,3,CIS,4,3,2,2
s271_CIS_6300_2020_Fall,6300,Fall,2020,s271,4,4,CIS,4,5,3,3
s271_CIS_2330_2021_Fall,2330,Fall,2021,s271,1,5,CIS,1,2,1,1
s271_CIS_1930_2021_Fall,1930,Fall,2021,s271,4,1,CIS,3,4,5,4
s271_CIS_4670_2020_Spring,4670,Spring,2020,s271,1,4,CIS,2,1,2,1
s271_CIS_5820_2021_Fall,5820,Fall,2021,s271,3,2,CIS,4,2,2,2
s272_CIS_3310_2021_Spring,3310,Spring,2021,s272,3,1,CIS,3,4,4,3
s272_CIS_6010_2021_Fall,6010,Fall,2021,s272,1,1,CIS,1,1,1,1
s272_CIS_1100_2020_Spring,1100,Spring,2020,s272,4,5,CIS,3,5,4,3
s272_CIS_5920_2021_Fall,5920,Fall,2021,s272,4,1,CIS,5,4,5,5
s272_CIS_4190_2021_Fall,4190,Fall,2021,s272,1,5,CIS,1,2,2,2
s273_CIS_4600_2020_Spring,4600,Spring,2020,s273,2,1,CIS,1,2,3,1
s273_CIS_5010_2020_Fall,5010,Fall,2020,s273,2,5,CIS,2,1,2,2
s273_CIS_4000_2020_Spring,4000,Spring,2020,s273,3,2,CIS,3,4,4,4
s273_CIS_5990_2021_Spring,5990,Spring,2021,s273,3,4,CIS,2,4,4,4
s273_CIS_1600_2022_Fall,1600,Fall,2022,s273,2,3,CIS,3,1,2,1
s274_CIS_5020_2022_Spring,5020,Spring,2022,s274,1,3,CIS,1,1,1,1
s274_CIS_5000_2020_Fall,5000,Fall,2020,s274,3,3,CIS,4,2,2,3
s274_CIS_5010_2021_Fall,5010,Fall,2021,s274,1,4,CIS,2,2,1,1
s274_CIS_5000_2022_Spring,5000,Spring,2022,s274,5,3,CIS,5,5,4,5
s274_CIS_3200_2022_Fall,3200,Fall,2022,s274,1,2,CIS,2,1,1,2
s275_CIS_7000_2020_Spring,7000,Spring,2020,s275,3,3,CIS,3,3,2,2
s275_CIS_5660_2021_Spring,5660,Spring,2021,s275,2,4,CIS,2,3,3,1
s275_CIS_5470_2022_Fall,5470,Fall,2022,s275,4,4,CIS,4,3,4,3
s275_CIS_5520_2021_Spring,5520,Spring,2021,s275,5,2,CIS,5,4,5,5
s275_CIS_5900_2022_Fall,5900,Fall,2022,s275,1,1,CIS,1,1,1,1
s276_CIS_4410_2021_Spring,4410,Spring,2021,s276,4,4,CIS,4,3,4,4
s276_CIS_0099_2022_Fall,0099,Fall,2022,s276,4,2,CIS,4,4,5,5
s276_CIS_5640_2021_Fall,5640,Fall,2021,s276,1,4,CIS,1,2,1,1
s276_CIS_4190_2021_Fall,4190,Fall,2021,s276,2,4,CIS,3,2,2,1
s276_CIS_5550_2022_Fall,5550,Fall,2022,s276,3,1,CIS,4,3,2,4
s277_CIS_5480_2020_Fall,5480,Fall,2020,s277,5,1,CIS,4,5,4,5
s277_CIS_4610_2021_Spring,4610,Spring,2021,s277,1,5,CIS,1,2,1,1
s277_CIS_1810_2021_Fall,1810,Fall,2021,s277,1,2,CIS,1,2,2,1
s277_CIS_5960_2022_Fall,5960,Fall,2022,s277,5,5,CIS,5,5,4,5
s277_CIS_1810_2022_Fall,1810,Fall,2022,s277,5,5,CIS,5,5,5,5
s278_CIS_4710_2022_Spring,4710,Spring,2022,s278,1,3,CIS,1,1,1,1
s278_CIS_1600_2021_Spring,1600,Spring,2021,s278,2,1,CIS,3,1,2,1
s278_CIS_6500_2022_Fall,6500,Fall,2022,s278,2,4,CIS,1,2,3,1
s278_CIS_5990_2021_Spring,5990,Spring,2021,s278,1,3,CIS,1,1,1,1
s278_CIS_6800_2022_Fall,6800,Fall,2022,s278,1,5,CIS,2,2,1,1
s279_CIS_6800_2020_Spring,6800,Spring,2020,s279,4,4,CIS,5,5,4,3
s279_CIS_5590_2020_Fall,5590,Fall,2020,s279,3,3,CIS,3,2,2,2
s279_CIS_5520_2022_Spring,5520,Spring,2022,s279,2,4,CIS,3,2,2,3
s279_CIS_5260_2021_Fall,5260,Fall,2021,s279,5,1,CIS,5,4,5,5
s279_CIS_3800_2021_Spring,3800,Spring,2021,s279,2,4,CIS,2,3,3,1
s280_CIS_8000_2020_Spring,8000,Spring,2020,s280,2,4,CIS,3,1,3,2
s280_CIS_5670_2021_Fall,5670,Fall,2021,s280,3,4,CIS,2,4,3,2
s280_CIS_5020_2021_Spring,5020,Spring,2021,s280,3,1,CIS,3,2,3,2
s280_CIS_4670_2021_Spring,4670,Spring,2021,s280,5,5,CIS,4,5,5,5
s280_CIS_1890_2020_Fall,1890,Fall,2020,s280,5,2,CIS,5,4,5,5
s281_CIS_2620_2020_Spring,2620,Spring,2020,s281,5,3,CIS,5,5,5,5
s281_CIS_1810_2022_Spring,1810,Spring,2022,s281,3,3,CIS,4,2,4,4
s281_CIS_5200_2020_Fall,5200,Fall,2020,s281,2,1,CIS,2,1,3,3
s281_CIS_5110_2021_Spring,5110,Spring,2021,s281,3,4,CIS,4,3,3,4
s281_CIS_5990_2020_Fall,5990,Fall,2020,s281,3,5,CIS,4,2,4,3
s282_CIS_5470_2021_Spring,5470,Spring,2021,s282,3,1,CIS,2,4,4,2
s282_CIS_5590_2020_Spring,5590,Spring,2020,s282,3,3,CIS,2,4,2,3
s282_CIS_3990_2022_Spring,3990,Spring,2022,s282,4,4,CIS,3,3,5,3
s282_CIS_5190_2021_Fall,5190,Fall,2021,s282,1,5,CIS,1,1,1,1
s282_CIS_6730_2020_Spring,6730,Spring,2020,s282,5,2,CIS,4,5,5,5
s283_CIS_9990_2020_Spring,9990,Spring,2020,s283,4,4,CIS,5,3,3,4
s283_CIS_6100_2021_Spring,6100,Spring,2021,s283,3,1,CIS,4,3,4,3
s283_CIS_1950_2021_Fall,1950,Fall,2021,s283,4,5,CIS,4,5,3,3
s283_CIS_5550_2020_Spring,5550,Spring,2020,s283,4,2,CIS,4,3,3,4
s283_CIS_7980_2020_Fall,7980,Fall,2020,s283,1,4,CIS,1,2,2,1
s284_CIS_3500_2020_Spring,3500,Spring,2020,s284,5,3,CIS,5,5,4,5
s284_CIS_9950_2021_Spring,9950,Spring,2021,s284,5,4,CIS,5,4,4,4
s284_CIS_4600_2021_Fall,4600,Fall,2021,s284,2,3,CIS,2,3,2,3
s284_CIS_5810_2020_Fall,5810,Fall,2020,s284,5,2,CIS,5,5,5,4
s284_CIS_5990_2021_Fall,5990,Fall,2021,s284,2,5,CIS,3,1,3,1
s285_CIS_5950_2021_Spring,5950,Spring,2021,s285,3,3,CIS,4,4,2,3
s285_CIS_7980_2020_Spring,7980,Spring,2020,s285,1,4,CIS,1,2,2,1
s285_CIS_4000_2020_Fall,4000,Fall,2020,s285,5,1,CIS,4,5,5,4
s285_CIS_4100_2020_Fall,4100,Fall,2020,s285,2,1,CIS,3,1,3,2
s285_CIS_1980_2021_Fall,1980,Fall,2021,s285,5,1,CIS,5,4,4,4
s286_CIS_0099_2022_Fall,0099,Fall,2022,s286,2,1,CIS,1,3,2,3
s286_CIS_5300_2022_Spring,5300,Spring,2022,s286,5,5,CIS,5,5,5,5
s286_CIS_5020_2020_Fall,5020,Fall,2020,s286,2,2,CIS,1,1,1,3
s286_CIS_5950_2022_Spring,5950,Spring,2022,s286,1,2,CIS,1,2,2,1
s286_CIS_3900_2021_Spring,3900,Spring,2021,s286,4,5,CIS,4,5,3,3
s287_CIS_5940_2022_Fall,5940,Fall,2022,s287,2,3,CIS,2,2,2,3
s287_CIS_2330_2021_Spring,2330,Spring,2021,s287,1,1,CIS,1,1,1,1
s287_CIS_6300_2022_Fall,6300,Fall,2022,s287,4,5,CIS,4,5,3,4
s287_CIS_5020_2022_Fall,5020,Fall,2022,s287,4,3,CIS,3,4,5,5
s287_CIS_5960_2022_Spring,5960,Spring,2022,s287,4,2,CIS,4,4,3,5
s288_CIS_5300_2022_Fall,5300,Fall,2022,s288,2,5,CIS,3,1,1,1
s288_CIS_5370_2020_Spring,5370,Spring,2020,s288,3,5,CIS,4,2,2,4
s288_CIS_5900_2022_Fall,5900,Fall,2022,s288,3,2,CIS,3,4,3,3
s288_CIS_4010_2022_Spring,4010,Spring,2022,s288,4,1,CIS,3,4,4,3
s288_CIS_4190_2021_Fall,4190,Fall,2021,s288,2,2,CIS,3,1,3,2
s289_CIS_6250_2021_Spring,6250,Spring,2021,s289,2,4,CIS,1,1,3,3
s289_CIS_1920_2021_Spring,1920,Spring,2021,s289,5,3,CIS,5,5,5,5
s289_CIS_5520_2021_Spring,5520,Spring,2021,s289,3,1,CIS,4,3,3,2
s289_CIS_1950_2022_Fall,1950,Fall,2022,s289,1,1,CIS,2,1,2,1
s289_CIS_1200_2022_Fall,1200,Fall,2022,s289,1,1,CIS,1,1,2,1
s290_CIS_5920_2020_Fall,5920,Fall,2020,s290,1,2,CIS,1,2,1,1
s290_CIS_5530_2021_Fall,5530,Fall,2021,s290,4,3,CIS,3,5,3,5
s290_CIS_6100_2022_Spring,6100,Spring,2022,s290,5,5,CIS,4,4,4,5
s290_CIS_6700_2020_Fall,6700,Fall,2020,s290,5,1,CIS,4,5,4,5
s290_CIS_1050_2022_Spring,1050,Spring,2022,s290,2,3,CIS,2,3,3,3
s291_CIS_2610_2020_Fall,2610,Fall,2020,s291,3,3,CIS,3,2,2,4
s291_CIS_5210_2021_Spring,5210,Spring,2021,s291,2,5,CIS,1,1,1,3
s291_CIS_1900_2022_Spring,1900,Spring,2022,s291,3,3,CIS,4,2,4,4
s291_CIS_5260_2021_Spring,5260,Spring,2021,s291,5,3,CIS,5,5,4,5
s291_CIS_5420_2021_Fall,5420,Fall,2021,s291,3,2,CIS,3,2,3,3
s292_CIS_5350_2022_Fall,5350,Fall,2022,s292,3,5,CIS,2,4,2,3
s292_CIS_5490_2022_Spring,5490,Spring,2022,s292,4,4,CIS,3,3,5,4
s292_CIS_5180_2020_Fall,5180,Fall,2020,s292,4,5,CIS,4,4,5,4
s292_CIS_6600_2020_Fall,6600,Fall,2020,s292,3,2,CIS,3,4,2,4
s292_CIS_1910_2021_Fall,1910,Fall,2021,s292,1,5,CIS,1,2,1,2
s293_CIS_5530_2020_Spring,5530,Spring,2020,s293,2,1,CIS,2,1,1,2
s293_CIS_5370_2022_Fall,5370,Fall,2022,s293,2,1,CIS,1,3,3,2
s293_CIS_5950_2020_Spring,5950,Spring,2020,s293,2,5,CIS,1,2,1,1
s293_CIS_5350_2020_Spring,5350,Spring,2020,s293,4,1,CIS,5,5,4,3
s293_CIS_8990_2022_Spring,8990,Spring,2022,s293,4,2,CIS,4,3,3,4
s294_CIS_4550_2020_Fall,4550,Fall,2020,s294,3,5,CIS,4,2,3,2
s294_CIS_6600_2020_Fall,6600,Fall,2020,s294,3,2,CIS,4,2,4,3
s294_CIS_4360_2022_Fall,4360,Fall,2022,s294,2,1,CIS,2,3,1,2
s294_CIS_4710_2022_Spring,4710,Spring,2022,s294,3,1,CIS,4,2,2,3
s294_CIS_8950_2021_Fall,8950,Fall,2021,s294,5,5,CIS,5,5,5,5
s295_CIS_5820_2022_Fall,5820,Fall,2022,s295,1,3,CIS,1,2,1,1
s295_CIS_4190_2020_Spring,4190,Spring,2020,s295,4,3,CIS,5,5,4,4
s295_CIS_1250_2022_Fall,1250,Fall,2022,s295,2,1,CIS,2,2,1,2
s295_CIS_5350_2020_Spring,5350,Spring,2020,s295,2,4,CIS,2,1,2,1
s295_CIS_4410_2020_Fall,4410,Fall,2020,s295,4,3,CIS,5,4,5,5
s296_CIS_4500_2022_Fall,4500,Fall,2022,s296,3,4,CIS,2,2,2,4
s296_CIS_5970_2022_Fall,5970,Fall,2022,s296,2,2,CIS,3,2,2,1
s296_CIS_7000_2022_Spring,7000,Spring,2022,s296,5,5,CIS,4,5,5,4
s296_CIS_5150_2021_Spring,5150,Spring,2021,s296,3,2,CIS,2,3,2,2
s296_CIS_8100_2020_Fall,8100,Fall,2020,s296,4,3,CIS,3,4,3,5
s297_CIS_1810_2021_Fall,1810,Fall,2021,s297,3,5,CIS,2,3,2,3
s297_CIS_5220_2022_Fall,5220,Fall,2022,s297,1,2,CIS,1,1,2,2
s297_CIS_6800_2020_Spring,6800,Spring,2020,s297,3,3,CIS,2,2,3,3
s297_CIS_1980_2021_Spring,1980,Spring,2021,s297,3,1,CIS,2,4,4,4
s297_CIS_4100_2020_Spring,4100,Spring,2020,s297,2,4,CIS,1,1,1,2
s298_CIS_4600_2020_Fall,4600,Fall,2020,s298,4,2,CIS,5,5,3,3
s298_CIS_5930_2020_Spring,5930,Spring,2020,s298,3,5,CIS,3,3,2,2
s298_CIS_1930_2020_Fall,1930,Fall,2020,s298,1,2,CIS,2,1,1,1
s298_CIS_1910_2021_Fall,1910,Fall,2021,s298,3,3,CIS,3,3,4,3
s298_CIS_5540_2020_Spring,5540,Spring,2020,s298,5,1,CIS,5,5,4,5
s299_CIS_4100_2020_Spring,4100,Spring,2020,s299,5,2,CIS,4,4,5,5
s299_CIS_0099_2020_Fall,0099,Fall,2020,s299,5,2,CIS,4,5,5,4
s299_CIS_2330_2020_Spring,2330,Spring,2020,s299,4,1,CIS,5,5,4,5
s299_CIS_4500_2020_Spring,4500,Spring,2020,s299,2,2,CIS,1,3,1,1
s299_CIS_5570_2022_Spring,5570,Spring,2022,s299,1,4,CIS,1,1,1,2
s300_CIS_1960_2020_Fall,1960,Fall,2020,s300,3,3,CIS,3,4,4,2
s300_CIS_5020_2021_Spring,5020,Spring,2021,s300,4,2,CIS,3,5,5,5
s300_CIS_4230_2020_Fall,4230,Fall,2020,s300,5,2,CIS,4,4,5,5
s300_CIS_3900_2022_Spring,3900,Spring,2022,s300,2,3,CIS,1,2,1,3
s300_CIS_5820_2021_Spring,5820,Spring,2021,s300,2,2,CIS,3,3,1,3
s301_CIS_4980_2021_Spring,4980,Spring,2021,s301,3,4,CIS,3,2,4,2
s301_CIS_5800_2022_Fall,5800,Fall,2022,s301,4,4,CIS,4,3,5,4
s301_CIS_2400_2021_Spring,2400,Spring,2021,s301,3,2,CIS,4,3,3,3
s301_CIS_4600_2021_Spring,4600,Spring,2021,s301,4,2,CIS,4,3,5,3
s301_CIS_2610_2022_Fall,2610,Fall,2022,s301,5,2,CIS,5,4,4,5
s302_CIS_5630_2020_Fall,5630,Fall,2020,s302,1,1,CIS,1,1,1,2
s302_CIS_5410_2022_Fall,5410,Fall,2022,s302,4,1,CIS,3,5,4,4
s302_CIS_9950_2021_Fall,9950,Fall,2021,s302,4,3,CIS,5,3,5,4
s302_CIS_6300_2022_Fall,6300,Fall,2022,s302,4,1,CIS,3,5,4,5
